Quantify Compound Summary Report 

Printed Tue Dec 04 12:09:22 2018

Compound 1:  Salicin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
43	43	HS Batch 4	HS-169	Analyte		9.17	3845	1256043	0.003	bbI		
44	44	HS Batch 4	HS-170	Analyte		9.17	3957	1110396	0.004	bbI		
45	45	HS Batch 4	HS-171	Analyte		9.17	1141	1104706	0.001	bb	0.217474	
46	46	HS Batch 4	HS-172	Analyte		9.17	2088	1116993	0.002	bb	0.581409	
47	47	HS Batch 4	HS-173	Analyte		9.17	1127	1076033	0.001	bb	0.221370	
48	48	HS Batch 4	HS-174	Analyte		9.14	1000	1160698	0.001	bb	0.174712	
49	49	HS Batch 4	HS-175	Analyte		9.14	2651	1101753	0.002	bbI		
50	50	HS Batch 4	HS-176	Analyte		9.14	1347	1104924	0.001	bb	0.268947	
51	51	HS Batch 4	HS-177	Analyte		9.14	3600	1111400	0.003	bbI		
52	52	HS Batch 4	HS-178	Analyte		9.14	1657	1143047	0.001	bb	0.343720	
53	53	HS Batch 4	HS-179	Analyte		9.14	1787	1111821	0.002	bb	0.406714	
54	54	HS Batch 4	HS-180	Analyte		9.14	719	1131823	0.001	bb	0.123410	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		9.14	389	1193476	0.000	bb	0.060311	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		9.12	920	1231180	0.001	bb	0.148215	
57	57	HS Batch 4	HS-181	Analyte		9.14	3389	1289802	0.003	bbI		
58	58	HS Batch 4	HS-182	Analyte		9.12	2224	1128403	0.002	bbI		
59	59	HS Batch 4	HS-183	Analyte		9.14	2602	1116293	0.002	bbI		
60	60	HS Batch 4	HS-184	Analyte		9.19	697	1123151	0.001	bb	0.120404	
61	61	HS Batch 4	HS-185	Analyte		9.12	1119	1134531	0.001	bb	0.205466	
62	62	HS Batch 4	HS-186	Analyte		9.14	484	1124310	0.000	bb	0.080899	
63	63	HS Batch 4	HS-187	Analyte		9.14	894	1176438	0.001	bb	0.151062	
64	64	HS Batch 4	HS-188	Analyte		9.12	1249	1146641	0.001	bb	0.232454	
65	65	HS Batch 4	HS-189	Analyte		9.12	587	1172607	0.001	bb	0.095044	
66	66	HS Batch 4	HS-190	Analyte		9.12	932	1157882	0.001	bb	0.161490	
67	67	HS Batch 4	HS-191	Analyte		9.14	1387	1177081	0.001	bb	0.257098	
68	68	HS Batch 4	HS-192	Analyte		9.14	1595	1231133	0.001	bb	0.292317	
69	69	HS Batch 4	HS-193	Analyte		9.17	3197	1163561	0.003	bbI		
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		9.14	901	1255636	0.001	bb	0.141616	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		9.14	1141	1287467	0.001	bb	0.180656	
72	72	HS Batch 4	HS-194	Analyte		9.17	1970	1154907	0.002	bb	0.455470	
73	73	HS Batch 4	HS-195	Analyte		9.17	2135	1168790	0.002	bb	0.537081	
74	74	HS Batch 4	HS-196	Analyte		9.19	7441	1154939	0.006	bbI		
75	75	HS Batch 4	HS-197	Analyte		9.19	5633	1191385	0.005	bbI		
76	76	HS Batch 4	HS-198	Analyte		9.17	8161	1199651	0.007	bbI		
77	77	HS Batch 4	HS-199	Analyte		9.19	6124	1180117	0.005	bbI		
78	78	HS Batch 4	HS-200	Analyte		9.17	3029	1153131	0.003	bbI		
79	79	HS Batch 4	HS-201	Analyte		9.17	3326	1153695	0.003	bbI		
80	80	HS Batch 4	HS-202	Analyte		9.19	1401	1104601	0.001	bb	0.283806	
81	81	HS Batch 4	HS-203	Analyte		9.17	4574	1130699	0.004	bbI		
82	82	HS Batch 4	HS-204	Analyte		9.17	2724	1088877	0.003	bbI		
83	83	HS Batch 4	HS-206	Analyte		9.17	2310	1133807	0.002	bbI		
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		9.17	1234	1292952	0.001	bb	0.197528	
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		9.19	1826	1275498	0.001	bb	0.337352	
86	86	HS Batch 4	HS-208	Analyte		9.19	5776	1533124	0.004	bbI		
87	87	HS Batch 4	HS-209	Analyte		9.19	3490	1092866	0.003	bbI		
88	88	HS Batch 4	HS-210	Analyte		9.17	2449	1121432	0.002	bbI		
89	89	HS Batch 4	HS-211	Analyte		9.17	1330	1166616	0.001	bb	0.246303	
90	90	HS Batch 4	HS-212	Analyte		9.17	5915	1157161	0.005	bbI		
91	91	HS Batch 4	HS-213	Analyte		9.17	2463	1160037	0.002	bbI		
92	92	HS Batch 4	HS-214	Analyte		9.19	573	1209801	0.000	bb	0.089588	
93	93	HS Batch 4	HS-215	Analyte		9.17	4016	1193152	0.003	bbI		
94	94	HS Batch 4	HS-216	Analyte		9.40	1492	1162518	0.001	bb	0.288555	
95	95	HS Batch 4	HS-217	Analyte		9.19	1153	1155210	0.001	bb	0.208500	
96	96	HS Batch 4	HS-218	Analyte		9.22	826	1179611	0.001	bb	0.137654	
97	97	HS Batch 4	HS-219	Analyte		9.17	3557	1151241	0.003	bbI		
98	98	HS Batch 4	HS-220	Analyte		9.17	2814	1124413	0.003	bbI		
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		9.17	1390	1316943	0.001	bb	0.223447	
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		9.17	2010	1308586	0.002	bb	0.376671	
101	101	HS Batch 4	HS-221	Analyte		9.19	6836	1177048	0.006	bbI		
102	102	HS Batch 4	HS-222	Analyte		9.19	907	1190313	0.001	bb	0.151610	
103	103	HS Batch 4	HS-223	Analyte		9.17	3071	1152904	0.003	bbI		
104	104	HS Batch 4	HS-224	Analyte		9.19	1798	1194531	0.002	bb	0.364555	
105	105	HS Batch 4	HS-225	Analyte		9.19	6038	1165530	0.005	bbI		
106	106	HS Batch 4	HS-226	Analyte		9.19	1626	1203525	0.001	bb	0.310037	
107	107	HS Batch 4	HS-227	Analyte		9.17	1798	1252973	0.001	bb	0.338683	
108	108	HS Batch 4	HS-228	Analyte		9.19	2128	1232892	0.002	bb	0.466645	
109	109	HS Batch 4	HS-229	Analyte		9.19	1918	1259522	0.002	bb	0.371472	
110	110	HS Batch 4	HS-230	Analyte		9.17	2085	1202820	0.002	bb	0.471295	
111	111	HS Batch 4	HS-231	Analyte		9.17	1872	1194006	0.002	bb	0.389750	
112	112	HS Batch 4	HS-232	Analyte		9.17	3353	1263052	0.003	bbI		
113	113	HS Batch 4	HS-233	Analyte		9.17	4455	1233307	0.004	bbI		
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		9.19	2224	1349906	0.002	bb	0.425509	
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		9.17	1877	1360708	0.001	bb	0.319501	
116	116	HS Batch 4	BLANK_16112018_B	Blank				46				
117	117	HS Batch 5	BLANK_19112018_A	Blank				99				
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		9.37	284	394017	0.001	bb	0.142015	
119	119	HS Batch 5	HS-5_259_1911_A	Analyte		9.32	43	439728	0.000	bb	0.017641	
120	120	HS Batch 5	HS-205_redo	Analyte		9.35	549	422237	0.001	bb	0.293523	
121	121	HS Batch 5	HS-222_redo	Analyte		9.32	137	440670	0.000	bb	0.057524	
122	122	HS Batch 5	HS-234	Analyte		9.27	2136	769650	0.003	bbI		
123	123	HS Batch 5	HS-235	Analyte		9.24	250	471508	0.001	bb	0.101204	
124	124	HS Batch 5	HS-236	Analyte		9.24	248	504165	0.000	bb	0.093149	
125	125	HS Batch 5	HS-237	Analyte		9.22	393	568884	0.001	bb	0.135710	
126	126	HS Batch 5	HS-238	Analyte		9.22	1351	599875	0.002	bbI		
127	127	HS Batch 5	HS-239	Analyte		9.19	2173	862911	0.003	bbI		
128	128	HS Batch 5	HS-240	Analyte		9.22	2440	719578	0.003	bbI		
129	129	HS Batch 5	HS-241	Analyte		9.22	158	849564	0.000	bb	0.033775	
130	130	HS Batch 5	HS-242	Analyte		9.24	1415	840425	0.002	bb	0.443555	
131	131	HS Batch 5	HS-243	Analyte		9.17	2328	1092329	0.002	bbI		
132	132	HS Batch 5	HS-244	Analyte		9.17	2331	781211	0.003	bbI		
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		9.17	1110	771849	0.001	bb	0.339584	
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		9.14	866	758134	0.001	bb	0.246887	
135	135	HS Batch 5	HS-245	Analyte		9.17	2728	701705	0.004	bbI		
136	136	HS Batch 5	HS-246	Analyte		9.14	1775	694828	0.003	bbI		
137	137	HS Batch 5	HS-247	Analyte		9.14	759	622995	0.001	bb	0.268987	
138	138	HS Batch 5	HS-248	Analyte		9.19	596	634110	0.001	bb	0.193728	
139	139	HS Batch 5	HS-249	Analyte		9.14	1616	994752	0.002	bb	0.414679	
140	140	HS Batch 5	HS-250	Analyte		9.14	603	841453	0.001	bb	0.141305	
141	141	HS Batch 5	HS-251	Analyte		9.17	1451	606889	0.002	bbI		
142	142	HS Batch 5	HS-252	Analyte		9.17	1939	678748	0.003	bbI		
143	143	HS Batch 5	HS-253	Analyte		9.22	315	585468	0.001	bb	0.103015	
144	144	HS Batch 5	HS-254	Analyte		9.22	768	585724	0.001	bb	0.296904	
145	145	HS Batch 5	HS-255	Analyte		9.19	620	666230	0.001	bb	0.191528	
146	146	HS Batch 5	HS-256	Analyte		9.37	617	550131	0.001	bb	0.241088	
147	147	HS Batch 5	HS-257	Analyte		9.17	582	563321	0.001	bb	0.217516	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		9.24	636	612160	0.001	bb	0.219197	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		9.19	799	592633	0.001	bb	0.309273	
150	150	HS Batch 5	HS-258	Analyte		9.19	356	548343	0.001	bb	0.126509	
151	151	HS Batch 5	HS-259	Analyte		9.19	1534	574386	0.003	bbI		
152	152	HS Batch 5	HS-260	Analyte		9.19	2634	787409	0.003	bbI		
153	153	HS Batch 5	HS-261	Analyte		9.17	1467	521714	0.003	bbI		
154	154	HS Batch 5	HS-262	Analyte		9.19	1372	536107	0.003	bbI		
155	155	HS Batch 5	HS-263	Analyte		9.27	424	792102	0.001	bb	0.102359	
156	156	HS Batch 5	HS-264	Analyte		9.22	1226	529925	0.002	bbI		
157	157	HS Batch 5	HS-265	Analyte		9.45	932	726374	0.001	bb	0.288409	
158	158	HS Batch 5	HS-266	Analyte		9.22	604	634650	0.001	bb	0.196843	
159	159	HS Batch 5	HS-267	Analyte		9.22	355	503633	0.001	bb	0.138549	
160	160	HS Batch 5	HS-268	Analyte		9.24	275	534358	0.001	bb	0.097871	
161	161	HS Batch 5	HS-269	Analyte		9.22	1382	563781	0.002	bbI		
162	162	HS Batch 5	HS-270	Analyte		9.24	2892	645620	0.004	bbI		
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		9.22	75	475350	0.000	bb	0.028531	
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		9.24	1182	505253	0.002	bbI		
165	165	HS Batch 5	HS-271	Analyte		9.24	2744	702329	0.004	bbI		
166	166	HS Batch 5	HS-272	Analyte		9.24	1951	470268	0.004	bbI		
167	167	HS Batch 5	HS-273	Analyte		9.24	2287	1102411	0.002	bbI		
168	168	HS Batch 5	HS-274	Analyte		9.24	1988	612487	0.003	bbI		
169	169	HS Batch 5	HS-275	Analyte		9.24	815	393563	0.002	bbI		
170	170	HS Batch 5	HS-276	Analyte		9.24	1121	433864	0.003	bbI		
171	171	HS Batch 5	HS-277	Analyte		9.24	1363	813521	0.002	bb	0.439489	
172	172	HS Batch 5	HS-278	Analyte		9.24	1562	409521	0.004	bbI		
173	173	HS Batch 5	HS-279	Analyte		9.27	275	408650	0.001	bb	0.131530	
174	174	HS Batch 5	HS-280	Analyte		9.22	432	462089	0.001	bb	0.192802	
175	175	HS Batch 5	HS-281	Analyte		9.24	533	450592	0.001	bb	0.258835	
176	176	HS Batch 5	HS-282	Analyte		9.22	260	363538	0.001	bb	0.140913	
177	177	HS Batch 5	HS-283	Analyte		9.22	1978	482467	0.004	bbI		
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		9.22	720	512108	0.001	bb	0.328659	
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		9.22	442	502163	0.001	bb	0.179356	
180	180	HS Batch 5	HS-284	Analyte		9.27	697	402393	0.002	bb	0.470559	
181	181	HS Batch 5	HS-285	Analyte		9.22	4822	988670	0.005	bbI		
182	182	HS Batch 5	HS-286	Analyte		9.22	907	409902	0.002	bbI		
183	183	HS Batch 5	HS-287	Analyte		9.22	1232	390234	0.003	bbI		
184	184	HS Batch 5	HS-288	Analyte		9.24	364	409297	0.001	bb	0.181480	
185	185	HS Batch 5	HS-289	Analyte		9.24	752	337220	0.002	bbI		
186	186	HS Batch 5	HS-290	Analyte		9.22	1020	328088	0.003	bbI		
187	187	HS Batch 5	HS-291	Analyte		9.19	1155	444820	0.003	bbI		
188	188	HS Batch 5	HS-292	Analyte		9.42	167	348654	0.000	bb	0.090520	
189	189	HS Batch 5	HS-293	Analyte		9.19	878	463003	0.002	bb	0.628382	
190	190	HS Batch 5	HS-294	Analyte		9.19	371	480531	0.001	bb	0.153916	
191	191	HS Batch 5	HS-295	Analyte		9.19	224	361951	0.001	bb	0.119723	
192	192	HS Batch 5	HS-296	Analyte		9.22	836	370270	0.002	bbI		
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		9.24	359	391121	0.001	bb	0.188351	
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		9.14	348	365996	0.001	bb	0.196819	
195	195	HS Batch 5	HS-297	Analyte		9.37	517	608111	0.001	bb	0.172234	
196	196	HS Batch 5	HS-298	Analyte		9.17	857	382286	0.002	bbI		
197	197	HS Batch 5	HS-299	Analyte		9.17	610	384193	0.002	bb	0.398731	
198	198	HS Batch 5	HS-300	Analyte		9.19	633	366356	0.002	bb	0.467140	
199	199	HS Batch 5	HS-301	Analyte		9.17	2021	688814	0.003	bbI		
200	200	HS Batch 5	HS-302	Analyte		9.19	1584	745564	0.002	bbI		
201	201	HS Batch 5	HS-303	Analyte		9.17	334	223073	0.001	bb	0.361475	
202	202	HS Batch 5	HS-304	Analyte		9.17	1033	260740	0.004	bbI		
203	203	HS Batch 5	HS-305	Analyte		9.17	527	297336	0.002	bb	0.496332	
204	204	HS Batch 5	HS-306	Analyte		9.17	1299	327892	0.004	bbI		
205	205	HS Batch 5	HS-307	Analyte		9.22	756	236321	0.003	bbI		
206	206	HS Batch 5	HS-308	Analyte		9.22	393	335477	0.001	bb	0.255132	
207	207	HS Batch 5	HS-309	Analyte		9.22	1487	661128	0.002	bbI		
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		9.27	87	352506	0.000	bb	0.045254	
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		9.17	629	361995	0.002	bb	0.472904	
210	210	HS Batch 5	BLANK_19112018_B	Blank		9.19	63			bb		

Compound 6:  HCH_salicortin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000	10.33	42	435155	0.000	bb	0.035165	
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	10.21	149	450292	0.000	bb	0.134312	
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000	10.21	103	467967	0.000	bb	0.085178	
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000	10.48	18	469299	0.000	bb	0.013672	
5	5	HS Batch 1	BLANK_07112018_B	Blank				50				
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0150	10.52	183	505405	0.000	bb	0.149905	899.4
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0300	10.33	180	526289	0.000	bb	0.139760	365.9
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.1500	10.28	100	550080	0.000	bb	0.068946	-54.0
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.3750	10.06	13	559202	0.000	bb	0.008110	-97.8
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.7500	10.36	270	535144	0.001	bb	0.231207	-69.2
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	1.0000	10.26	168	538973	0.000	bb	0.125340	-87.5
12	12	HS Batch 1	BLANK_07112018_C	Blank				156				
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000	10.38	238	544691	0.000	bb	0.189992	
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000	10.45	128	614746	0.000	bb	0.079644	
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000	10.43	148	650126	0.000	bb	0.087751	
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	10.36	73	590253	0.000	bb	0.045758	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000	10.40	261	632565	0.000	bb	0.176275	
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	10.33	375	601401	0.001	bb	0.324259	
19	19	HS Batch 1	BLANK_07112018_D	Blank				286				
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	10.52	131	592642	0.000	bb	0.084922	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000	10.11	191	599975	0.000	bb	0.128508	
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	10.13	190	613942	0.000	bb	0.124148	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000	10.18	250	614047	0.000	bb	0.173324	
24	24	HS Batch 4	BLANK_16112018_A	Blank				12				
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		10.39	760	1109150	0.001	bb	0.401576	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		10.36	964	1183912	0.001	bbI		
27	27	HS Batch 4	HS-155	Analyte		10.36	1050	1224713	0.001	bbI		
28	28	HS Batch 4	HS-156	Analyte		10.36	1659	1131466	0.001	bbI		
29	29	HS Batch 4	HS-157	Analyte		10.34	5028	1117262	0.005	bbI		
30	30	HS Batch 4	HS-158	Analyte		10.34	1724	1095665	0.002	bbI		
31	31	HS Batch 4	HS-159	Analyte		10.34	4601	1127649	0.004	bbI		
32	32	HS Batch 4	HS-160	Analyte		10.34	2921	1141760	0.003	bbI		
33	33	HS Batch 4	HS-161	Analyte		10.31	364	1106698	0.000	bb	0.133531	
34	34	HS Batch 4	HS-162	Analyte		10.31	1460	1166177	0.001	bbI		
35	35	HS Batch 4	HS-163	Analyte		10.31	3654	1149224	0.003	bbI		
36	36	HS Batch 4	HS-164	Analyte		10.31	2822	1107925	0.003	bbI		
37	37	HS Batch 4	HS-165	Analyte		10.29	3061	1204398	0.003	bbI		
38	38	HS Batch 4	HS-166	Analyte		10.29	996	1114559	0.001	bbI		
39	39	HS Batch 4	HS-167	Analyte		10.29	253	1141968	0.000	bb	0.085249	
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		10.29	843	1208772	0.001	bb	0.424934	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		10.29	1141	1197875	0.001	bbI		
42	42	HS Batch 4	HS-168	Analyte		10.29	2887	1113664	0.003	bbI		
43	43	HS Batch 4	HS-169	Analyte		10.29	6759	1256043	0.005	bbI		
44	44	HS Batch 4	HS-170	Analyte		10.29	1996	1110396	0.002	bbI		
45	45	HS Batch 4	HS-171	Analyte		10.29	293	1104706	0.000	bb	0.104146	
46	46	HS Batch 4	HS-172	Analyte		10.29	7586	1116993	0.007	bbI		
47	47	HS Batch 4	HS-173	Analyte		10.29	879	1076033	0.001	bbI		
48	48	HS Batch 4	HS-174	Analyte		10.29	1239	1160698	0.001	bbI		
49	49	HS Batch 4	HS-175	Analyte		10.29	6279	1101753	0.006	bbI		
50	50	HS Batch 4	HS-176	Analyte		10.29	928	1104924	0.001	bbI		
51	51	HS Batch 4	HS-177	Analyte		10.29	3380	1111400	0.003	bbI		
52	52	HS Batch 4	HS-178	Analyte		10.26	2544	1143047	0.002	bbI		
53	53	HS Batch 4	HS-179	Analyte		10.26	2263	1111821	0.002	bbI		
54	54	HS Batch 4	HS-180	Analyte		10.26	5527	1131823	0.005	bbI		
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		10.26	654	1193476	0.001	bb	0.260747	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		10.29	1126	1231180	0.001	bbI		
57	57	HS Batch 4	HS-181	Analyte		10.26	4335	1289802	0.003	bbI		
58	58	HS Batch 4	HS-182	Analyte		10.26	1352	1128403	0.001	bbI		
59	59	HS Batch 4	HS-183	Analyte		10.31	374	1116293	0.000	bb	0.136721	
60	60	HS Batch 4	HS-184	Analyte		10.26	1415	1123151	0.001	bbI		
61	61	HS Batch 4	HS-185	Analyte		10.26	3821	1134531	0.003	bbI		
62	62	HS Batch 4	HS-186	Analyte		10.26	3477	1124310	0.003	bbI		
63	63	HS Batch 4	HS-187	Analyte		10.26	3122	1176438	0.003	bbI		
64	64	HS Batch 4	HS-188	Analyte		10.26	1060	1146641	0.001	bbI		
65	65	HS Batch 4	HS-189	Analyte		10.26	3145	1172607	0.003	bbI		
66	66	HS Batch 4	HS-190	Analyte		10.26	513	1157882	0.000	bb	0.193403	
67	67	HS Batch 4	HS-191	Analyte		10.29	1119	1177081	0.001	bbI		
68	68	HS Batch 4	HS-192	Analyte		10.26	3099	1231133	0.003	bbI		
69	69	HS Batch 4	HS-193	Analyte		10.29	2086	1163561	0.002	bbI		
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		10.29	789	1255636	0.001	bb	0.328584	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		10.29	1115	1287467	0.001	bbI		
72	72	HS Batch 4	HS-194	Analyte		10.26	1949	1154907	0.002	bbI		
73	73	HS Batch 4	HS-195	Analyte		10.29	1162	1168790	0.001	bbI		
74	74	HS Batch 4	HS-196	Analyte		10.31	738	1154939	0.001	bb	0.340284	
75	75	HS Batch 4	HS-197	Analyte		10.29	2236	1191385	0.002	bbI		
76	76	HS Batch 4	HS-198	Analyte		10.29	1344	1199651	0.001	bbI		
77	77	HS Batch 4	HS-199	Analyte		10.29	299	1180117	0.000	bb	0.098917	
78	78	HS Batch 4	HS-200	Analyte		10.29	3034	1153131	0.003	bbI		
79	79	HS Batch 4	HS-201	Analyte		10.29	1867	1153695	0.002	bbI		
80	80	HS Batch 4	HS-202	Analyte		10.29	4325	1104601	0.004	bbI		
81	81	HS Batch 4	HS-203	Analyte		10.29	1592	1130699	0.001	bbI		
82	82	HS Batch 4	HS-204	Analyte		10.31	1024	1088877	0.001	bbI		
83	83	HS Batch 4	HS-206	Analyte		10.29	1419	1133807	0.001	bbI		
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		10.29	972	1292952	0.001	bbI		
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		10.29	1198	1275498	0.001	bbI		
86	86	HS Batch 4	HS-208	Analyte		10.29	2823	1533124	0.002	bbI		
87	87	HS Batch 4	HS-209	Analyte		10.29	663	1092866	0.001	bb	0.307784	
88	88	HS Batch 4	HS-210	Analyte		10.29	2280	1121432	0.002	bbI		
89	89	HS Batch 4	HS-211	Analyte		10.29	3739	1166616	0.003	bbI		
90	90	HS Batch 4	HS-212	Analyte		10.29	2831	1157161	0.002	bbI		
91	91	HS Batch 4	HS-213	Analyte		10.29	1197	1160037	0.001	bbI		
92	92	HS Batch 4	HS-214	Analyte		10.29	3170	1209801	0.003	bbI		
93	93	HS Batch 4	HS-215	Analyte		10.29	800	1193152	0.001	bb	0.378053	
94	94	HS Batch 4	HS-216	Analyte		10.29	5069	1162518	0.004	bbI		
95	95	HS Batch 4	HS-217	Analyte		10.29	4104	1155210	0.004	bbI		
96	96	HS Batch 4	HS-218	Analyte		10.29	4357	1179611	0.004	bbI		
97	97	HS Batch 4	HS-219	Analyte		10.29	1477	1151241	0.001	bbI		
98	98	HS Batch 4	HS-220	Analyte		10.29	5693	1124413	0.005	bbI		
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		10.29	1241	1316943	0.001	bbI		
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		10.29	1006	1308586	0.001	bbI		
101	101	HS Batch 4	HS-221	Analyte		10.29	779	1177048	0.001	bb	0.366289	
102	102	HS Batch 4	HS-222	Analyte		10.29	3560	1190313	0.003	bbI		
103	103	HS Batch 4	HS-223	Analyte		10.29	2545	1152904	0.002	bbI		
104	104	HS Batch 4	HS-224	Analyte		10.29	1647	1194531	0.001	bbI		
105	105	HS Batch 4	HS-225	Analyte		10.31	956	1165530	0.001	bbI		
106	106	HS Batch 4	HS-226	Analyte		10.29	5181	1203525	0.004	bbI		
107	107	HS Batch 4	HS-227	Analyte		10.29	3050	1252973	0.002	bbI		
108	108	HS Batch 4	HS-228	Analyte		10.29	2006	1232892	0.002	bbI		
109	109	HS Batch 4	HS-229	Analyte		10.29	3290	1259522	0.003	bbI		
110	110	HS Batch 4	HS-230	Analyte		10.29	645	1202820	0.001	bb	0.252356	
111	111	HS Batch 4	HS-231	Analyte		10.29	1459	1194006	0.001	bbI		
112	112	HS Batch 4	HS-232	Analyte		10.31	349	1263052	0.000	bb	0.109215	
113	113	HS Batch 4	HS-233	Analyte		10.31	1381	1233307	0.001	bbI		
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		10.29	1165	1349906	0.001	bbI		
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		10.29	1214	1360708	0.001	bbI		
116	116	HS Batch 4	BLANK_16112018_B	Blank				46				
117	117	HS Batch 5	BLANK_19112018_A	Blank		10.07	9	99	0.096	bbI		
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		10.36	285	394017	0.001	bbI		
119	119	HS Batch 5	HS-5_259_1911_A	Analyte		10.36	285	439728	0.001	bb	0.350717	
120	120	HS Batch 5	HS-205_redo	Analyte		10.39	223	422237	0.001	bb	0.247247	
121	121	HS Batch 5	HS-222_redo	Analyte		10.36	827	440670	0.002	bbI		
122	122	HS Batch 5	HS-234	Analyte		10.34	1379	769650	0.002	bbI		
123	123	HS Batch 5	HS-235	Analyte		10.34	548	471508	0.001	bbI		
124	124	HS Batch 5	HS-236	Analyte		10.31	2023	504165	0.004	bbI		
125	125	HS Batch 5	HS-237	Analyte		10.34	549	568884	0.001	bbI		
126	126	HS Batch 5	HS-238	Analyte		10.34	352	599875	0.001	bb	0.290494	
127	127	HS Batch 5	HS-239	Analyte		10.31	1821	862911	0.002	bbI		
128	128	HS Batch 5	HS-240	Analyte		10.31	662	719578	0.001	bbI		
129	129	HS Batch 5	HS-241	Analyte		10.31	4944	849564	0.006	bbI		
130	130	HS Batch 5	HS-242	Analyte		10.31	1465	840425	0.002	bbI		
131	131	HS Batch 5	HS-243	Analyte		10.29	3359	1092329	0.003	bbI		
132	132	HS Batch 5	HS-244	Analyte		10.29	2036	781211	0.003	bbI		
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		10.31	462	771849	0.001	bb	0.301178	
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		10.29	529	758134	0.001	bb	0.426179	
135	135	HS Batch 5	HS-245	Analyte		10.29	617	701705	0.001	bbI		
136	136	HS Batch 5	HS-246	Analyte		10.29	416	694828	0.001	bb	0.300438	
137	137	HS Batch 5	HS-247	Analyte		10.29	668	622995	0.001	bbI		
138	138	HS Batch 5	HS-248	Analyte		10.29	597	634110	0.001	bbI		
139	139	HS Batch 5	HS-249	Analyte		10.29	1172	994752	0.001	bbI		
140	140	HS Batch 5	HS-250	Analyte		10.29	1245	841453	0.001	bbI		
141	141	HS Batch 5	HS-251	Analyte		10.29	1380	606889	0.002	bbI		
